Teste,Bucket,Num. Solves,Total Time,Final Cost
134,13,293.0,4.966101191,55.48525999999999
135,13,282.0,4.566682959,54.89946999999999
136,13,3.0,0.042891596,55.656839999999995
137,13,273.0,4.271462019,52.65684
138,13,187.0,2.520080048,52.48526
139,13,240.0,3.363414948,55.899469999999994
140,13,268.0,4.006311721,54.72788999999999
141,14,303.0,7.044373235,59.41421
142,14,4.0,0.05663394,56.24262999999999
143,14,200.0,3.851429316,57.65683999999999
144,14,3.0,0.045950492,57.828419999999994
145,14,288.0,5.826136199,56.828419999999994
146,14,290.0,5.170532226,56.071049999999985
147,14,3.0,0.044418757,56.24262999999999
148,14,225.0,3.930361215,59.071049999999985
149,14,4.0,0.060557469,59.65683999999999
150,14,300.0,5.295481687,56.89946999999999
151,15,334.0,8.120802458,63.65683999999999
152,15,317.0,6.215211264,60.48525999999998
153,15,318.0,6.220127609,61.89946999999998
154,15,321.0,5.82557997,60.65683999999999
155,15,165.0,2.58930493,61.071049999999985
156,15,209.0,3.774033187,60.65683999999999
157,15,349.0,7.162779398,62.07104999999999
158,15,356.0,6.957772549,60.72788999999998
159,15,268.0,4.796883555,62.48525999999998
160,15,358.0,7.007305012,60.07104999999999
161,16,372.0,9.604223284,65.82842
162,16,385.0,9.231149385,64.65684
163,16,329.0,8.233499047,66.24262999999999
164,16,392.0,8.271736894,64.89947
165,16,355.0,8.720104699,67.07105
166,16,378.0,8.99221604,67.89947
167,16,372.0,7.535917078,64.72788999999999
168,16,415.0,7.64170729,65.38472999999998
169,16,414.0,10.600113408,67.07105
170,16,395.0,9.065256129,65.48526
171,17,390.0,10.685551924,68.65683999999999
172,17,349.0,9.532986225,68.65683999999999
173,17,328.0,8.934205886,70.82842
174,17,335.0,9.438146019,71.24262999999999
175,17,373.0,9.074868149,68.48525999999998
176,17,397.0,8.906581157,69.31367999999998
177,17,422.0,8.858976591,70.97051999999996
178,17,332.0,9.649035742,71.82842
179,17,322.0,6.828656489,69.38472999999996
180,17,436.0,8.855071525,68.97051999999998
181,18,340.0,9.988045228,74.24262999999999
182,18,344.0,9.76283148,72.24262999999999
183,18,369.0,11.077823201,74.48525999999998
184,18,456.0,10.132954261,73.38472999999998
185,18,386.0,10.154813902,72.48526
186,18,396.0,11.144325222,75.89947
187,18,455.0,10.756543603,73.97051999999998
188,18,461.0,10.833814787,75.38472999999998
189,18,452.0,12.945669488,73.14209999999999
190,18,393.0,10.80204907,75.31367999999999
191,19,525.0,12.09475956,77.62735999999997
192,19,468.0,11.348201699,77.86998999999997
193,19,449.0,13.240161033,76.21314999999998
194,19,372.0,11.08786465,77.1421
195,19,463.0,11.191302035,79.04156999999998
196,19,486.0,11.727838844,78.45577999999998
197,19,483.0,11.16746416,77.45577999999998
198,19,480.0,10.927653847,79.28419999999997
199,19,486.0,10.182427231,76.69840999999997
200,19,469.0,14.264030772,77.79893999999999
201,20,401.0,12.231729538,80.55631
202,20,418.0,11.952154536,81.97052
203,20,493.0,11.03266824,80.28419999999997
204,20,505.0,11.631152477,80.86998999999997
205,20,423.0,12.325684317,81.55631
206,20,416.0,11.202560697,80.97052
207,20,492.0,11.657840303,81.04156999999998
208,20,431.0,13.182735704,82.55631
209,20,379.0,11.33374982,82.31368
210,20,390.0,10.958507669,80.72789
211,21,522.0,12.813923325,84.21314999999998
212,21,550.0,13.163784053,85.04156999999998
213,21,543.0,13.131849539,85.86998999999997
214,21,571.0,13.698013624,84.62735999999997
215,21,537.0,13.682479673,84.45577999999998
216,21,562.0,13.009606247,85.28419999999997
217,21,429.0,12.247486302,84.38472999999999
218,21,478.0,12.503782226,85.18366999999995
219,21,440.0,10.615589408,84.59787999999995
220,21,452.0,11.734308434,84.76945999999995
