0 0 2.8 1.0 2.448526 0.0 2.2 0.0035619083999999996 0.0030653206 0.0012102811833333332 0.0030653206 0.0030653206 0.0030653206
5 5 136.5 1.3 22.295313 0.010784191677379349 17.1 0.0742016208 0.05881192425 0.003533280083175687 0.06726633829999999 0.06726633829999999 0.06726633829999999
10 10 582.0 2.2 45.87641599999999 0.08457785685264466 24.066666666666666 0.3118490218 0.17565230417 0.007327803236328351 0.2615922095 0.2042421987 0.2615922095
15 15 1532.4 4.5 76.13741299999998 0.22506336454887363 21.47722222222222 0.8249781467 0.22472926964916665 0.011073052163069535 0.5126068267 0.1903281275 0.5126068267
20 20 8164.2 10.3 202.84587600000015 1.4698862405029265 20.628822843822842 4.505163982299999 0.4076866689511422 0.020862074110876386 1.8090258499 0.3207134972 1.0614377084000002
25 25 7513.4 13.2 200.60740299999998 0.9603151655048794 16.653840488458908 4.0645556115 0.31514855275692105 0.02059459272830384 1.8178099964 0.0641215497 1.1260413801999998
30 30 9275.2 19.8 262.6377110000002 1.154004300734179 11.648377604040578 5.2409001446 0.24799728249858433 0.02116608636360114 1.9712316925 0.015289601 0.9891983674
35 35 10164.4 22.5 278.0046040000003 0.9592547208594068 10.983660504871805 5.6636516599 0.22808598603460467 0.020646203588229543 2.2373583194999997 0.024623385600000002 0.656392164
40 40 10543.0 21.4 263.2874460000002 0.6284765557945912 12.422684101845865 5.9730670644 0.31305051726860333 0.023641213037855626 2.7556892233 0.11590839949999998 1.0089493318
45 45 16239.9 28.1 361.94738300000034 0.9889565100639693 11.394075850936316 9.262452468000001 0.31138186738962736 0.027021644788961387 3.4919322997 0.0172767262 0.8777490008000001
50 50 23631.4 32.4 449.435740000001 1.2229701889364908 12.65859927837931 13.4962244752 0.41283897408614223 0.03266271235006506 5.512245480199999 0.0151290368 0.7595021479999999
55 55 41226.1 63.0 871.5099529999986 2.928680457557537 11.812109509069051 24.989049319400003 0.38144481732916524 0.03299426711639798 6.388631224900001 0.0195963084 0.8180478383
60 60 46734.6 75.5 1053.4717779999962 3.356506450905789 12.112890579914007 28.573751031500002 0.3623866076352051 0.03000971056703013 5.9020352246000005 0.0330498244 0.9684958967
65 65 43249.7 64.6 948.4259019999981 2.6168350261075433 13.259480197277085 26.359424327199996 0.40652523398543294 0.030445975322203132 4.9644993389000005 0.07032042329999999 1.1834483367
70 70 20909.6 41.5 497.75894300000107 0.7662369478185559 11.030169420955424 12.163187359 0.2950419792814703 0.02649006492407629 3.0358152758 0.0367971908 0.9014296097000001
75 75 36923.4 62.2 832.6772270000007 1.7599731232302347 11.767581211933699 22.048686168099998 0.34463421504867875 0.03010539283292988 5.002666391299999 0.035274552900000006 0.8914161727000002
80 80 31768.3 58.3 752.2067070000023 1.3378649604816837 11.743211941058677 18.9699895689 0.3226855794648734 0.027514236434537005 4.430896588 0.0298902916 0.8744647172000001
85 85 36854.8 59.9 749.9285520000027 1.1927595801104054 11.558873521376018 22.0711690598 0.382077841177649 0.03293079246199997 8.3155993205 0.0234033908 0.8653554894
90 90 43196.1 68.7 897.4624870000022 1.4798020351980024 12.094976705555032 26.3553623264 0.38012433345385543 0.03162336759701788 7.793552895 0.026094985099999995 0.8988948793
95 95 52651.4 80.5 1014.8231030000015 1.6587371223071685 11.52068485752892 32.8711500701 0.39993720542476485 0.034757648568575175 9.1054746658 0.0116653747 1.2084675267000002
100 100 49276.0 74.6 940.051374000003 1.3387175555142907 11.66811736024942 30.589529203800005 0.4114068119688358 0.035628872872993336 11.213940762199998 0.0103600203 0.9986329259999998
105 105 58740.0 89.1 1221.6661799999988 1.8921760672155155 12.461611059509085 37.6580959048 0.4191252346511957 0.0338501556020794 10.1114140997 0.016577888500000002 1.2441283251000002
110 110 61464.4 89.4 1225.625819000001 1.769810721427507 12.651992568793599 40.05810105569999 0.44594646973781077 0.03536488191898168 13.2890389099 0.018798498900000002 1.2679200457
115 115 64597.3 79.7 1268.035193000002 1.7441549536612684 14.819048192792213 42.311463054 0.5309960106472774 0.03594851101206067 15.772259764700001 0.017194267500000002 1.4584271815
