Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
1,0,2.0,2,2.82842,0.0,1.0,0.000381386,4.8330999999999995e-05,4.8330999999999995e-05,5.5951e-05,5.5951e-05,5.5951e-05
2,0,2.0,2,2.82842,0.0,1.0,0.000406513,5.2295499999999994e-05,5.2295499999999994e-05,6.5749e-05,6.5749e-05,6.5749e-05
3,0,2.0,2,2.4142099999999997,0.0,1.0,0.000523971,5.09885e-05,5.09885e-05,6.331e-05,6.331e-05,6.331e-05
4,0,1.0,1,1.41421,0.0,1.0,0.000265536,6.5683e-05,6.5683e-05,6.5683e-05,6.5683e-05,6.5683e-05
5,0,3.0,3,3.8284199999999995,0.0,1.0,0.000735496,4.6071333333333334e-05,4.6071333333333334e-05,6.3009e-05,3.766e-05,6.3009e-05
6,0,3.0,3,3.8284199999999995,0.0,1.0,0.000710378,4.5915e-05,4.5915e-05,6.2974e-05,3.7815e-05,6.2974e-05
7,0,3.0,3,3.8284199999999995,0.0,1.0,0.000762448,4.675466666666667e-05,4.675466666666667e-05,6.4336e-05,3.8314e-05,6.4336e-05
8,0,1.0,1,1.41421,0.0,1.0,0.000263568,5.7409e-05,5.7409e-05,5.7409e-05,5.7409e-05,5.7409e-05
9,0,3.0,3,3.8284199999999995,0.0,1.0,0.000758474,4.720233333333333e-05,4.720233333333333e-05,6.4543e-05,3.8695e-05,6.4543e-05
10,0,3.0,3,3.0,0.0,1.0,0.000753029,4.7933e-05,4.7933e-05,6.3493e-05,4.4189e-05,6.3493e-05
11,5,19.0,19,22.727890000000006,0.0,1.0,0.003914279,3.5954894736842106e-05,3.5954894736842106e-05,5.339e-05,3.4713e-05,3.7319e-05
12,5,18.0,18,21.727890000000006,0.0,1.0,0.003644944,3.671394444444444e-05,3.671394444444444e-05,5.3409e-05,3.5302e-05,4.2796e-05
13,5,15.0,15,20.798940000000005,0.0,1.0,0.002972007,3.976366666666667e-05,3.976366666666667e-05,5.6034e-05,3.6687e-05,4.8042e-05
14,5,17.0,17,23.213150000000006,0.0,1.0,0.003312107,3.834547058823529e-05,3.834547058823529e-05,5.3585e-05,3.5668e-05,4.842e-05
15,5,19.0,19,23.142100000000006,3.07034683870565e-16,1.0,0.004180288,3.8844052631578955e-05,3.8844052631578955e-05,5.3868e-05,3.5707e-05,4.6376e-05
