Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
1,0,3.0,3,3.0,0.0,1.0,0.000194323,4.460866666666666e-05,4.460866666666666e-05,6.4334e-05,3.5535e-05,6.4334e-05
2,0,2.0,2,2.0,0.0,1.0,0.000148606,5.05425e-05,5.05425e-05,6.5038e-05,6.5038e-05,6.5038e-05
3,0,1.0,1,1.0,0.0,1.0,0.0001029,6.4991e-05,6.4991e-05,6.4991e-05,6.4991e-05,6.4991e-05
4,0,2.0,2,2.0,0.0,1.0,0.00014881,4.9908500000000005e-05,4.9908500000000005e-05,6.268e-05,6.268e-05,6.268e-05
5,0,3.0,3,3.8284199999999995,0.0,1.0,0.000199749,4.706366666666666e-05,4.706366666666666e-05,6.6298e-05,3.7624e-05,6.6298e-05
6,0,1.0,1,1.41421,0.0,1.0,0.00010576,6.8119e-05,6.8119e-05,6.8119e-05,6.8119e-05,6.8119e-05
7,0,2.0,2,2.4142099999999997,0.0,1.0,0.000154303,5.2767999999999994e-05,5.2767999999999994e-05,6.6867e-05,6.6867e-05,6.6867e-05
8,0,3.0,3,3.0,0.0,1.0,0.000193769,4.5154e-05,4.5154e-05,6.5308e-05,3.5767e-05,6.5308e-05
9,0,3.0,3,3.4142099999999997,0.0,1.0,0.000200001,4.6561000000000004e-05,4.6561000000000004e-05,6.7011e-05,3.6476e-05,6.7011e-05
10,0,2.0,2,2.4142099999999997,0.0,1.0,0.000154902,5.24715e-05,5.24715e-05,6.6703e-05,6.6703e-05,6.6703e-05
11,5,20.0,20,21.656840000000003,0.0,1.0,0.000953262,3.583815e-05,3.583815e-05,6.5856e-05,3.4468e-05,4.5189e-05
12,5,18.0,18,20.071050000000003,0.0,1.0,0.000874,3.6429499999999994e-05,3.6429499999999994e-05,6.5928e-05,3.4647e-05,4.6148e-05
13,5,19.0,19,22.313680000000005,0.0,1.0,0.000950871,3.766631578947368e-05,3.766631578947368e-05,6.5744e-05,3.4779e-05,4.7202e-05
14,5,22.0,22,24.071050000000003,0.10784061045936336,1.0,0.001019447,3.479690909090909e-05,3.479690909090909e-05,5.7404e-05,3.4288e-05,4.2182e-05
15,5,22.0,22,23.656840000000003,0.052102484734471134,1.0,0.001036763,3.5772e-05,3.5772e-05,6.5845e-05,3.3982e-05,4.3963e-05
16,5,22.0,22,24.071050000000003,0.05116050568789727,1.0,0.001019395,3.515031818181818e-05,3.515031818181818e-05,6.6696e-05,3.4642e-05,4.3532e-05
17,5,24.0,24,24.41421,0.024584529385103582,1.0,0.001151269,3.639575e-05,3.639575e-05,6.6165e-05,3.4692e-05,4.3553e-05
18,5,18.0,18,21.31368,0.02826046053869421,1.0,0.000858251,3.59015e-05,3.59015e-05,6.5888e-05,3.4611e-05,4.6205e-05
19,5,33.0,33,34.656839999999995,0.4756822352705734,1.0,0.001482756,3.3687000000000005e-05,3.3687000000000005e-05,6.6412e-05,3.4168e-05,4.3864e-05
20,5,21.0,21,21.41421,4.669798544713985e-07,1.0,0.001036226,3.796690476190476e-05,3.796690476190476e-05,6.5572e-05,3.4759e-05,4.3249e-05
21,10,52.0,52,52.0,0.2440489006914041,1.0,0.002236426,3.2470750000000004e-05,3.2470750000000004e-05,6.5228e-05,3.3011e-05,4.0381e-05
22,10,39.0,39,40.65683999999999,0.0,1.0,0.001820053,3.530441025641024e-05,3.530441025641024e-05,6.8828e-05,3.3954e-05,4.2957e-05
23,10,40.0,40,45.79893999999997,0.09833543173015745,1.0,0.001848818,3.4959625000000005e-05,3.4959625000000005e-05,6.5138e-05,3.5257e-05,4.3342e-05
24,10,221.0,221,229.69840999999994,4.375841312116906,1.0,0.009094742,3.088649773755659e-05,3.088649773755659e-05,6.5363e-05,3.089e-05,3.7826e-05
25,10,42.0,42,46.55630999999997,0.05880542908215877,1.0,0.001890499,3.3886428571428584e-05,3.3886428571428584e-05,6.6581e-05,3.4054e-05,4.0291e-05
26,10,162.0,162,166.97052,3.065401705822342,1.0,0.006659771,3.065865432098766e-05,3.065865432098766e-05,6.5266e-05,3.0255e-05,3.9163e-05
27,10,42.0,42,42.41421,2.357700957714329e-07,1.0,0.001956773,3.526654761904761e-05,3.526654761904761e-05,6.6388e-05,3.4273e-05,4.2736e-05
28,10,199.0,199,207.28419999999997,3.8318558491357693,1.0,0.008021745,3.0069748743718583e-05,3.0069748743718583e-05,6.6262e-05,2.9751e-05,3.6494e-05
29,10,47.0,47,48.65683999999999,0.14335221812046603,1.0,0.001986359,3.1179446808510635e-05,3.1179446808510635e-05,6.4357e-05,2.8002e-05,3.8573e-05
30,10,46.0,46,50.14209999999997,0.1512020075167076,1.0,0.002028549,3.3277369565217404e-05,3.3277369565217404e-05,5.416e-05,3.3556e-05,4.1524e-05
31,15,61.0,61,63.89946999999998,0.038065478269486294,1.0,0.002810171,3.499188524590163e-05,3.499188524590163e-05,6.5655e-05,3.4342e-05,4.2562e-05
32,15,549.0,549,554.3847300000001,8.00614120731753,1.0,0.021081609,2.8171180327868826e-05,2.8171180327868826e-05,6.5141e-05,2.7143e-05,3.4022e-05
33,15,563.0,563,578.7399800000006,8.481074873528883,1.0,0.022663781,2.979362699822383e-05,2.979362699822383e-05,6.4532e-05,2.8932e-05,3.5923e-05
34,15,62.0,62,63.65683999999999,0.028390213168119047,1.0,0.002951389,3.638788709677421e-05,3.638788709677421e-05,6.8288e-05,3.5082e-05,4.4133e-05
35,15,1027.0,1027,1042.32577,15.36342723925995,1.0,0.039746589,2.856751022395327e-05,2.856751022395327e-05,6.5463e-05,2.7715e-05,3.5012e-05
36,15,94.0,94,101.04156999999995,0.6331244009626613,1.0,0.004035096,3.203470212765958e-05,3.203470212765958e-05,6.2806e-05,3.2773e-05,3.8862e-05
37,15,89.0,89,89.41421,0.44450617533259545,1.0,0.00379928,3.2106988764044945e-05,3.2106988764044945e-05,6.6473e-05,3.1844e-05,3.8937e-05
38,15,63.0,63,65.89946999999998,0.05633856323976323,1.0,0.002809551,3.3776269841269836e-05,3.3776269841269836e-05,6.443e-05,3.465e-05,4.119e-05
39,15,62.0,62,62.828419999999994,0.03873866873438657,1.0,0.002860906,3.5042209677419356e-05,3.5042209677419356e-05,6.5753e-05,3.4299e-05,4.2924e-05
40,15,738.0,738,756.6394500000008,10.937238107558922,1.0,0.029074669,2.8976814363143626e-05,2.8976814363143626e-05,6.5773e-05,2.8132e-05,3.5196e-05
41,20,95.0,95,97.89946999999998,0.18831956865829597,1.0,0.004161019,3.3041305263157895e-05,3.3041305263157895e-05,6.5168e-05,3.322e-05,4.1456e-05
42,20,545.0,545,552.4557800000002,5.796586548693908,1.0,0.022124583,3.0271374311926617e-05,3.0271374311926617e-05,6.667e-05,2.9223e-05,3.7351e-05
43,20,1902.0,1902,1910.6984099999995,22.076346453459575,1.0,0.077560148,3.062242691903261e-05,3.062242691903261e-05,0.004855618,2.8253e-05,3.3951e-05
44,20,1068.0,1068,1077.526829999999,11.900357010735453,1.0,0.042714914,2.9686860486891417e-05,2.9686860486891417e-05,6.6736e-05,2.8615e-05,3.6546e-05
45,20,5955.0,5955,6025.001489999988,72.78435245521185,1.0,0.250232867,3.045131301427361e-05,3.045131301427361e-05,0.0097203,2.795e-05,3.2982e-05
46,20,1682.0,1682,1695.668929999998,19.479340692520417,1.0,0.069443978,2.8056728894173633e-05,2.8056728894173633e-05,0.00011604,2.7525e-05,3.4117e-05
47,20,1549.0,1549,1563.0831399999988,17.82289286333595,1.0,0.060882448,2.9048787604906367e-05,2.9048787604906367e-05,5.7774e-05,2.8558e-05,3.5462e-05
48,20,652.0,652,656.9705200000002,6.885504064757659,1.0,0.025586165,2.8951564417177954e-05,2.8951564417177954e-05,6.4529e-05,2.7748e-05,3.5363e-05
49,20,646.0,646,652.2131500000003,7.120820607194044,1.0,0.025548425,2.89117120743034e-05,2.89117120743034e-05,6.6984e-05,2.778e-05,3.5836e-05
50,20,87.0,87,89.48525999999998,0.07944269868937665,1.0,0.003946962,3.485379310344827e-05,3.485379310344827e-05,6.6285e-05,3.4015e-05,4.2187e-05
51,25,633.0,633,642.5268300000005,5.202116160543645,1.0,0.025230421,2.953624486571882e-05,2.953624486571882e-05,6.5446e-05,2.8657e-05,3.5314e-05
52,25,1911.0,1911,1911.8284199999998,17.704356784362066,1.0,0.07703192,2.773899633699631e-05,2.773899633699631e-05,0.0001026,2.7637e-05,3.3344e-05
53,25,148.0,148,151.72788999999997,0.4774181580946073,1.0,0.006047821,3.0218743243243244e-05,3.0218743243243244e-05,6.7232e-05,2.8068e-05,3.6277e-05
54,25,103.0,103,104.24262999999999,0.028906468997374483,1.0,0.004615562,3.4091621359223307e-05,3.4091621359223307e-05,6.5212e-05,3.3411e-05,4.1538e-05
55,25,2262.0,2262,2276.497349999998,21.66163643784341,1.0,0.090849553,3.0008674182139695e-05,3.0008674182139695e-05,0.004886744,2.7452e-05,3.4233e-05
56,25,360.0,360,363.7278900000002,2.599769303853845,1.0,0.014314824,2.9379475000000007e-05,2.9379475000000007e-05,6.5681e-05,2.8391e-05,3.5952e-05
57,25,8265.0,8265,8400.446669999985,80.27760311547564,1.0,0.345642313,3.078158572292804e-05,3.078158572292804e-05,0.009757068,2.7287e-05,3.305e-05
58,25,25655.0,25655,26280.87130999978,254.82967944474518,1.0,1.123143968,3.264941056324272e-05,3.264941056324272e-05,0.008931046,2.6957e-05,3.5888e-05
59,25,824.0,824,834.7694600000005,7.200173479110802,1.0,0.033054387,2.985463834951453e-05,2.985463834951453e-05,6.5952e-05,2.9054e-05,3.6203e-05
60,25,258.0,258,261.72789,1.5256727493799878,1.0,0.010396979,2.9790887596899233e-05,2.9790887596899233e-05,5.7969e-05,2.8825e-05,3.5525e-05
61,30,135.0,135,137.07104999999999,0.1231465397158354,1.0,0.005947592,3.3311644444444444e-05,3.3311644444444444e-05,6.413e-05,3.4184e-05,4.2341e-05
62,30,124.0,124,127.31367999999998,0.058442353097668605,1.0,0.005471451,3.355565322580644e-05,3.355565322580644e-05,6.347e-05,3.329e-05,4.1908e-05
63,30,141.0,141,146.79893999999996,0.22217361984131576,1.0,0.006030205,3.182060992907801e-05,3.182060992907801e-05,5.4313e-05,3.2747e-05,3.7886e-05
