Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
35,15,91.0,91,95.55630999999997,0.5199031334499757,1.0,0.004374153,3.7263494505494515e-05,3.7263494505494515e-05,5.8569e-05,3.8096e-05,4.7724e-05
36,15,68.0,68,70.89946999999998,0.12289309471016754,1.0,0.003363703,3.771005882352941e-05,3.771005882352941e-05,5.9236e-05,3.9544e-05,4.8515e-05
37,15,55.0,55,63.28419999999994,6.637168141498851e-05,1.0,0.002674793,3.779745454545455e-05,3.779745454545455e-05,5.9449e-05,4.0132e-05,4.2832e-05
38,15,54.0,54,60.62735999999997,0.0,1.0,0.002565393,3.66107962962963e-05,3.66107962962963e-05,5.8803e-05,3.4734e-05,4.3884e-05
39,15,61.0,61,63.48525999999998,0.0,1.0,0.002814952,3.472108196721311e-05,3.472108196721311e-05,5.212e-05,3.2446e-05,4.1681e-05
40,15,63.0,63,75.01208999999992,0.21300274902975277,1.0,0.003120749,3.827665079365081e-05,3.827665079365081e-05,7.8756e-05,3.9807e-05,4.4445e-05
41,20,105.0,105,116.18366999999995,0.3989605057194456,1.0,0.004967742,3.684318095238096e-05,3.684318095238096e-05,5.9848e-05,3.6081e-05,4.6305e-05
42,20,70.0,70,84.4973499999999,0.00699976164938507,1.0,0.003337891,3.707625714285715e-05,3.707625714285715e-05,6.171e-05,4.0837e-05,4.1869e-05
43,20,358.0,358,362.1421000000002,3.4196009275079353,1.0,0.01706893,3.71551843575419e-05,3.71551843575419e-05,5.8951e-05,3.7757e-05,4.4997e-05
44,20,82.0,82,89.45577999999995,0.08391833272749238,1.0,0.004100796,3.88319024390244e-05,3.88319024390244e-05,6.035e-05,4.0084e-05,4.8398e-05
45,20,81.0,81,85.55630999999997,0.028197452229299053,1.0,0.003969403,3.816785185185185e-05,3.816785185185185e-05,5.1581e-05,3.9919e-05,4.047e-05
46,20,82.0,82,89.04156999999995,0.061661738404673254,1.0,0.003908823,3.656156097560977e-05,3.656156097560977e-05,6.1475e-05,3.3596e-05,4.2735e-05
47,20,74.0,74,81.45577999999995,0.01464598903836505,1.0,0.00358889,3.7827108108108114e-05,3.7827108108108114e-05,6.0246e-05,3.6926e-05,4.3159e-05
