Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
35,15,173.0,173,178.79893999999996,1.8674216947075863,1.0,0.035623463,3.1882115606936436e-05,3.1882115606936436e-05,7.3815e-05,3.2011e-05,3.8386e-05
36,15,160.0,160,161.24263,1.5398419791668305,1.0,0.033752134,3.1737724999999994e-05,3.1737724999999994e-05,6.4979e-05,3.1356e-05,4.0876e-05
37,15,65.0,65,76.18366999999996,0.22234368055655782,1.0,0.013643708,3.5267600000000014e-05,3.5267600000000014e-05,7.3692e-05,3.5249e-05,4.3144e-05
38,15,54.0,54,63.11261999999994,0.018913451650034375,1.0,0.011695695,3.695681481481481e-05,3.695681481481481e-05,6.5183e-05,3.5476e-05,4.4572e-05
39,15,67.0,67,76.94103999999996,0.25753941402789565,1.0,0.014319558,3.378049253731344e-05,3.378049253731344e-05,7.4324e-05,3.3843e-05,4.3896e-05
40,15,60.0,60,64.14209999999997,0.009217024905477043,1.0,0.013495549,3.559210000000002e-05,3.559210000000002e-05,6.5305e-05,3.4508e-05,4.3753e-05
41,20,132.0,132,136.14209999999997,0.6713616464389274,1.0,0.027634105,3.195813636363636e-05,3.195813636363636e-05,5.6346e-05,3.3357e-05,3.8324e-05
42,20,545.0,545,547.8994700000002,5.630965878146961,1.0,0.128351577,2.649699266055044e-05,2.649699266055044e-05,0.000123338,2.58e-05,3.4627e-05
43,20,363.0,363,370.0415700000003,3.497110262832646,1.0,0.079096466,3.110472727272724e-05,3.110472727272724e-05,6.6682e-05,3.0773e-05,3.6673e-05
44,20,160.0,160,166.21314999999996,1.041268556635194,1.0,0.033394646,3.284785e-05,3.284785e-05,6.668e-05,3.2915e-05,4.2539e-05
45,20,793.0,793,805.4263000000007,8.963141045464788,1.0,0.18019069,3.342312232030258e-05,3.342312232030258e-05,0.003033432,2.8327e-05,3.6476e-05
46,20,99.0,99,116.39681999999993,0.39046525712961344,1.0,0.020559552,3.3976939393939374e-05,3.3976939393939374e-05,7.3897e-05,3.4855e-05,3.798e-05
47,20,2918.0,2918,2980.545709999991,35.559046277976854,1.0,0.625314057,3.255361891706649e-05,3.255361891706649e-05,0.003337873,2.7972e-05,3.5039e-05
48,20,3607.0,3607,3691.4988399999875,43.769426044013734,1.0,0.753731028,3.26357973385085e-05,3.26357973385085e-05,0.003457442,2.7582e-05,3.5182e-05
49,20,71.0,71,83.01208999999992,0.010078506956357704,1.0,0.01631111,3.565685915492957e-05,3.565685915492957e-05,7.2495e-05,3.4448e-05,4.4333e-05
50,20,67.0,67,82.73997999999992,0.021698187763326535,1.0,0.015581905,3.7264134328358205e-05,3.7264134328358205e-05,6.4961e-05,3.5306e-05,4.4949e-05
51,25,117.0,117,123.21314999999996,0.20461802432442952,1.0,0.026861458,3.4802170940170943e-05,3.4802170940170943e-05,7.3839e-05,3.4649e-05,4.2537e-05
52,25,211.0,211,215.14209999999997,1.1271291847106046,1.0,0.044167616,3.155401895734596e-05,3.155401895734596e-05,6.3215e-05,3.2584e-05,3.5295e-05
53,25,152.0,152,159.04156999999995,0.5702536432210412,1.0,0.035242487,3.248638157894736e-05,3.248638157894736e-05,6.5844e-05,3.2931e-05,3.8209e-05
54,25,269.0,269,278.94104000000027,1.7795430222709405,1.0,0.054830063,3.020864312267661e-05,3.020864312267661e-05,7.3822e-05,2.8036e-05,3.6844e-05
55,25,5296.0,5296,5376.356739999985,51.0687302309814,1.0,1.117544164,3.1476112726586185e-05,3.1476112726586185e-05,0.003488721,2.8204e-05,3.6072e-05
56,25,93.0,93,101.69840999999994,4.031544375950348e-06,1.0,0.019927164,3.698068817204301e-05,3.698068817204301e-05,6.4749e-05,3.4745e-05,4.4354e-05
57,25,180.0,180,184.14209999999997,0.8106757261696393,1.0,0.040538569,3.228653888888889e-05,3.228653888888889e-05,6.5087e-05,3.3216e-05,3.6547e-05
58,25,4031.0,4031,4111.770949999988,38.68967499372563,1.0,0.889357464,3.230480575539576e-05,3.230480575539576e-05,0.003465973,2.7668e-05,3.5262e-05
59,25,112.0,112,119.86998999999994,0.1944595685317118,1.0,0.02373607,3.3580169642857156e-05,3.3580169642857156e-05,6.4201e-05,3.3331e-05,3.8904e-05
60,25,135.0,135,144.52682999999993,0.4024378481184615,1.0,0.030604582,3.319305925925926e-05,3.319305925925926e-05,6.5969e-05,3.2939e-05,4.3175e-05
61,30,173.0,173,185.4262999999999,0.5339446733177802,1.0,0.037830936,3.196800578034681e-05,3.196800578034681e-05,6.5572e-05,3.2714e-05,3.8738e-05
62,30,174.0,174,176.89946999999998,0.437716145706344,1.0,0.038406281,3.267108620689657e-05,3.267108620689657e-05,6.5425e-05,3.3408e-05,4.1213e-05
