Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
56,25,862.0,1,102.07105,4.898551008774267e-07,100.0,0.444149463,0.415821951,0.00425247483,0.415821951,0.415821951,0.415821951
57,25,100.0,1,100.0,0.0,100.0,0.047031809,0.030757761,0.0003492564300000001,0.030757761,0.030757761,0.030757761
58,25,1347.0,1,103.89946999999998,4.523623903778229e-06,101.0,0.670900825,0.65136789,0.006496738861386139,0.65136789,0.65136789,0.65136789
59,25,3280.0,1,103.52682999999998,0.0,94.0,1.68065861,1.657920148,0.017700386063829794,1.657920148,1.657920148,1.657920148
60,25,3630.0,1,101.32576999999992,0.0,86.0,1.856325576,1.836558359,0.02141447500000001,1.836558359,1.836558359,1.836558359
61,30,4529.0,1,123.84050999999991,0.0,111.0,2.325271776,2.297362339,0.02075691269369371,2.297362339,2.297362339,2.297362339
62,30,4154.0,1,122.18366999999992,0.0,111.0,2.11810895,2.087684448,0.018906375729729728,2.087684448,2.087684448,2.087684448
63,30,5092.0,1,120.39681999999988,0.0,103.0,2.615572667,2.590794951,0.02521266833980582,2.590794951,2.590794951,2.590794951
64,30,3609.0,1,121.86998999999994,0.0,114.0,1.865980966,1.830112714,0.01616795224561403,1.830112714,1.830112714,1.830112714
65,30,5381.0,1,122.53891999999988,0.0,101.0,2.753624929,2.730060036,0.02708855654455446,2.730060036,2.730060036,2.730060036
66,30,2846.0,1,120.79893999999996,0.0,115.0,1.454459203,1.431274135,0.012495000434782608,1.431274135,1.431274135,1.431274135
67,30,4719.0,1,120.09522999999983,1.9151505044458188e-06,94.0,2.409106814,2.388274226,0.025467120329787242,2.388274226,2.388274226,2.388274226
68,30,4745.0,1,122.65153999999987,0.0,92.0,2.412444623,2.389751625,0.026035880804347832,2.389751625,2.389751625,2.389751625
69,30,4587.0,1,121.01208999999992,7.437278940508412e-07,109.0,2.337347276,2.310268337,0.021253903431192673,2.310268337,2.310268337,2.310268337
70,30,3832.0,1,122.52682999999993,0.0,113.0,1.949800839,1.923758685,0.017083679699115045,1.923758685,1.923758685,1.923758685
71,35,5061.0,1,142.52682999999993,0.0,133.0,2.638309419,2.599573404,0.019641297518797,2.599573404,2.599573404,2.599573404
72,35,2991.0,1,142.94103999999993,2.798357359150378e-07,133.0,1.541070212,1.509708835,0.011413250075187977,1.509708835,1.509708835,1.509708835
73,35,6259.0,1,143.93573999999978,0.0,105.0,3.276929216,3.247505302,0.031038408047619058,3.247505302,3.247505302,3.247505302
74,35,4077.0,1,142.45577999999995,0.0,135.0,2.093274524,2.060916363,0.01532797797037036,2.060916363,2.060916363,2.060916363
75,35,2724.0,1,140.45577999999995,0.0,133.0,1.352956206,1.326416742,0.01002858828571429,1.326416742,1.326416742,1.326416742
76,35,6978.0,1,142.63944999999987,0.0,124.0,3.568568637,3.543309051,0.02862745626612903,3.543309051,3.543309051,3.543309051
77,35,7026.0,1,142.23732999999982,0.0,112.0,3.666710089,3.639392523,0.03255657891964286,3.639392523,3.639392523,3.639392523
78,35,5103.0,1,140.35524999999993,1.7811976768711118e-06,130.0,2.611679658,2.586371532,0.019945089046153847,2.586371532,2.586371532,2.586371532
79,35,2805.0,1,140.55630999999997,2.2055266225297366e-06,136.0,1.46135066,1.429488853,0.010569382183823526,1.429488853,1.429488853,1.429488853
80,35,6699.0,1,142.65153999999984,0.0,112.0,3.509055368,3.482079738,0.03115620558035714,3.482079738,3.482079738,3.482079738
81,40,9409.0,1,162.8231199999998,7.36996614620135e-07,133.0,5.070011756,5.035903195,0.037925379969924844,5.035903195,5.035903195,5.035903195
82,40,9214.0,1,162.1662799999998,0.0,134.0,4.869451986,4.831542023,0.03615712071641791,4.831542023,4.831542023,4.831542023
83,40,9149.0,1,163.12470999999985,0.0,142.0,4.898118514,4.862419192,0.03430205369718311,4.862419192,4.862419192,4.862419192
84,40,7398.0,1,161.97730999999976,0.0,116.0,3.853190384,3.826636129,0.03304729531896553,3.826636129,3.826636129,3.826636129
85,40,8182.0,1,161.1541899999999,1.1789964871475628e-06,145.0,4.301891982,4.252782224,0.02948077727586204,4.252782224,4.252782224,4.252782224
86,40,8843.0,1,162.12470999999985,0.0,141.0,4.603557929,4.56993614,0.03247278743262413,4.56993614,4.56993614,4.56993614
87,40,9084.0,1,162.8646899999998,0.0,126.0,4.868243107,4.83859066,0.03846370845238096,4.83859066,4.83859066,4.83859066
88,40,2636.0,1,161.72788999999997,0.0,158.0,1.297956759,1.265346373,0.008078962930379751,1.265346373,1.265346373,1.265346373
89,40,5696.0,1,160.94103999999993,2.485382837650531e-07,151.0,2.936342276,2.900199022,0.019265212615894044,2.900199022,2.900199022,2.900199022
90,40,6598.0,1,163.85259999999982,0.0,139.0,3.356811957,3.319652126,0.023977954028776984,3.319652126,3.319652126,3.319652126
91,45,7895.0,1,181.4973499999999,1.9284065294948183e-06,167.0,4.111581259,4.066892937,0.024410467233532962,4.066892937,4.066892937,4.066892937
92,45,4719.0,1,180.86998999999994,0.0,173.0,2.429895177,2.381790694,0.013852595930635855,2.381790694,2.381790694,2.381790694
93,45,5996.0,1,183.86998999999994,0.0,176.0,3.178040538,3.128114907,0.017837692238636342,3.128114907,3.128114907,3.128114907
94,45,3259.0,1,182.21314999999996,8.232123940791652e-07,176.0,1.668407983,1.627916785,0.009342359960227269,1.627916785,1.627916785,1.627916785
95,45,4958.0,1,180.28419999999994,1.109360786036453e-06,172.0,2.534526201,2.491957163,0.014549306366279083,2.491957163,2.491957163,2.491957163
96,45,9693.0,1,183.7399799999999,0.0,168.0,5.158370871,5.117716607,0.03052496261309523,5.117716607,5.117716607,5.117716607
97,45,11977.0,1,182.68101999999988,1.0948045973166188e-07,157.0,6.54036779,6.503671755,0.04148800964968156,6.503671755,6.503671755,6.503671755
98,45,10793.0,1,180.59257999999974,0.0,140.0,5.827835886,5.795299192,0.041455456400000014,5.795299192,5.795299192,5.795299192
99,45,11769.0,1,183.68101999999982,1.0888442357890204e-07,158.0,6.27825098,6.24132112,0.03956083792405063,6.24132112,6.24132112,6.24132112
100,45,10395.0,1,182.22523999999987,1.3170530930290975e-06,164.0,5.677872416,5.630265342,0.034428780475609794,5.630265342,5.630265342,5.630265342
101,50,14090.0,1,203.9773099999997,0.0,158.0,7.542096451,7.503038426,0.04755827558227851,7.503038426,7.503038426,7.503038426
102,50,13169.0,1,202.95312999999985,6.405423908112312e-07,181.0,7.093254219,7.054981828,0.03902767800552486,7.054981828,7.054981828,7.054981828
103,50,11849.0,1,201.0188799999997,0.0,148.0,6.382897369,6.346568241,0.04294356445270272,6.346568241,6.346568241,6.346568241
104,50,13528.0,1,201.97730999999973,0.0,156.0,7.319402928,7.267919357,0.04673538901923077,7.267919357,7.267919357,7.267919357
105,50,13471.0,1,202.72258999999977,0.0,170.0,7.105803791,7.059395978,0.041627106405882346,7.059395978,7.059395978,7.059395978
106,50,13395.0,1,202.45047999999974,0.0,166.0,7.115402222,7.075880243,0.0426846638072289,7.075880243,7.075880243,7.075880243
107,50,13650.0,1,200.24941999999973,0.0,158.0,7.346839618,7.305970722,0.046299899930379744,7.305970722,7.305970722,7.305970722
108,50,13143.0,1,200.56309999999974,4.985964497316268e-07,155.0,7.087871339,7.052238793,0.04555792489677418,7.052238793,7.052238793,7.052238793
109,50,13841.0,1,201.14888999999974,0.0,156.0,7.313163282,7.263708842,0.046708420967948715,7.263708842,7.263708842,7.263708842
110,50,14311.0,1,203.52152999999973,0.0,165.0,7.633985515,7.594576671,0.046089105678787864,7.594576671,7.594576671,7.594576671
111,55,11785.0,1,223.36203999999967,1.7908148956239662e-07,172.0,6.25214455,6.209990391,0.03616390387790698,6.209990391,6.209990391,6.209990391
112,55,11639.0,1,222.64623999999966,0.0,163.0,6.24826093,6.20922215,0.038158588595092024,6.20922215,6.20922215,6.20922215
113,55,14993.0,1,220.70519999999968,0.0,171.0,8.056328077,8.012685418,0.04692321852046786,8.012685418,8.012685418,8.012685418
114,55,15918.0,1,221.9773099999997,0.0,176.0,8.441703154,8.399066181,0.047789487204545456,8.399066181,8.399066181,8.399066181
115,55,14679.0,1,222.40360999999962,0.0,164.0,7.835960917,7.796541725,0.04759909602439021,7.796541725,7.796541725,7.796541725
116,55,15417.0,1,221.6046699999997,0.0,169.0,8.264376405,8.224762738,0.048727778041420096,8.224762738,8.224762738,8.224762738
117,55,14312.0,1,220.91834999999963,0.0,165.0,7.55828143,7.520033484,0.045634925012121214,7.520033484,7.520033484,7.520033484
118,55,15855.0,1,221.4625699999997,0.0,173.0,8.4513553,8.409840691,0.04867437769364169,8.409840691,8.409840691,8.409840691
119,55,16666.0,1,223.6636299999997,0.0,181.0,8.782608049,8.739979449,0.04834530152486188,8.739979449,8.739979449,8.739979449
120,55,13374.0,1,221.91834999999966,0.0,166.0,7.128444835,7.088833116,0.04276347498795182,7.088833116,7.088833116,7.088833116
121,60,14465.0,1,243.81781999999964,0.0,185.0,7.748191196,7.701903468,0.04169494424864867,7.701903468,7.701903468,7.701903468
122,60,15611.0,1,240.98939999999962,0.0,183.0,8.431669083,8.376490025,0.04588183934426239,8.376490025,8.376490025,8.376490025
123,60,17199.0,1,243.67571999999961,0.0,189.0,9.100845455,9.055437728,0.047973724841269855,9.055437728,9.055437728,9.055437728
124,60,13940.0,1,240.08992999999964,0.0,185.0,7.480881639,7.431703112,0.040235236021621594,7.431703112,7.431703112,7.431703112
125,60,14336.0,1,241.3741299999996,0.0,178.0,7.705135473,7.662420818,0.04311044306179778,7.662420818,7.662420818,7.662420818
126,60,13956.0,1,241.98939999999965,0.0,184.0,7.433420836,7.37588207,0.04022128975,7.37588207,7.37588207,7.37588207
127,60,13619.0,1,243.47465999999963,0.0,183.0,7.170569853,7.120956855,0.03901534727322403,7.120956855,7.120956855,7.120956855
128,60,14245.0,1,243.74676999999963,0.0,187.0,7.455239355,7.411314173,0.03969599185026736,7.411314173,7.411314173,7.411314173
129,60,14891.0,1,240.40360999999965,0.0,182.0,7.914975887,7.870491075,0.04330417530769231,7.870491075,7.870491075,7.870491075
130,60,18054.0,1,240.1488899999997,0.0,195.0,9.606058483,9.554327669,0.049061409789743556,9.554327669,9.554327669,9.554327669
