Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
41,20,1858.0,2,87.79893999999996,0.07787217116522044,41.0,1.013457032,0.4967442235,0.012188769634146338,0.560368225,0.560368225,0.560368225
42,20,5236.0,6,113.21314999999996,0.3701647395416044,17.833333333333332,2.957103025,0.4872422791666667,0.027453661252336458,2.203390605,0.04341125,2.203390605
43,20,2310.0,5,87.84050999999994,0.06752454599480018,15.0,1.270618556,0.25013541959999996,0.01674740129333334,1.068122355,0.006184185,1.068122355
44,20,8077.0,16,310.43838999999986,2.812502947447018,17.875,4.810013079,0.29569274262500006,0.016623271643356627,1.216481693,0.231577145,0.851341107
45,20,1852.0,10,94.94103999999994,0.17442275292365408,8.5,1.025137447,0.10029933939999999,0.011865820541176467,0.573551329,0.001249194,0.573551329
46,20,2132.0,4,91.22523999999993,0.08976797470335245,18.25,1.177271295,0.28987128725,0.015953436726027403,1.125120343,0.030843773,1.125120343
47,20,1865.0,8,94.21314999999997,0.1556081489667824,11.0,1.009224069,0.12345114324999998,0.011295773420454546,0.552066973,0.00124246,0.552066973
48,20,1771.0,4,99.86998999999997,0.21119423982303218,23.0,0.993579925,0.24215519025,0.010606556652173915,0.411739171,0.299033559,0.411739171
49,20,2454.0,7,83.84050999999994,0.020158595732978186,10.142857142857142,1.366089975,0.19236183714285712,0.019046232098591548,1.33430166,0.001243823,1.33430166
50,20,2311.0,5,83.22523999999993,0.027690324365172988,13.0,1.268366962,0.2505223476,0.01933521853846154,1.248926803,0.0009936,1.248926803
51,25,3191.0,4,103.11261999999994,0.008101169293339424,23.5,1.765674953,0.435564889,0.018601038,1.730565795,0.010392024,1.730565795
52,25,1748.0,2,101.14209999999997,9.8870894361292e-07,48.5,0.965618209,0.4713752695,0.009782585546391751,0.942308663,0.942308663,0.942308663
53,25,3886.0,3,102.11261999999995,0.008181153982859523,31.0,2.13387756,0.7036962923333333,0.022771896344086037,1.798344792,0.172872825,1.798344792
54,25,4729.0,3,110.11261999999998,0.09723102984405335,33.666666666666664,2.671770017,0.8817656456666666,0.0262589686732673,1.273980433,1.199059538,1.273980433
55,25,3611.0,9,116.42629999999993,0.12756089293496617,11.555555555555555,2.00299499,0.21963171233333334,0.01907138979807692,0.9517499,0.001314443,0.9517499
56,25,2986.0,5,102.52682999999993,0.008149914452594343,18.6,1.636453334,0.32288910680000005,0.01741993570967741,1.609684836,0.001463487,1.609684836
57,25,2708.0,4,121.21314999999996,0.19189315424098768,28.75,1.528747218,0.37505577725000006,0.01311919832173913,0.755720316,0.659441437,0.755720316
58,25,3294.0,12,114.42629999999993,0.10452228807505867,8.5,1.794243716,0.1474726315,0.017415929264705882,1.085121134,0.001255649,0.484038333
59,25,3186.0,1,100.35524999999993,2.4911563940315282e-06,90.0,1.758397115,1.736317959,0.019363290455555553,1.736317959,1.736317959,1.736317959
60,25,4769.0,9,130.2252399999999,0.26366021697362446,12.444444444444445,2.646230211,0.29096103422222236,0.023448620035714293,1.532495066,0.008657985,1.532495066
61,30,5282.0,9,132.53891999999988,0.09643222315977458,12.333333333333334,2.918022007,0.3211630595555556,0.026116018054054044,2.29205509,0.004769469,2.29205509
62,30,9200.0,15,330.73998000000006,1.6880250646120842,21.0,5.412289564,0.35553445293333336,0.017008308396825378,1.692190492,0.241364505,0.853969109
63,30,5709.0,10,134.19575999999986,0.09602136574130687,11.1,3.201387434,0.31736595780000004,0.028662975333333337,2.494293088,0.00173382,2.494293088
64,30,3684.0,3,131.82842,0.0966236596707511,43.666666666666664,2.068761686,0.678239074,0.0155997983129771,1.634391318,0.367561636,1.634391318
65,30,3750.0,8,149.1957599999999,0.22797896244351626,15.75,2.123869879,0.26155632262500006,0.01668219517460317,1.6043533,0.064990919,1.6043533
66,30,8026.0,3,132.52682999999993,0.0877030720365061,41.0,4.570436073,1.507866858,0.03690124848780485,2.346948428,2.14410847,2.346948428
67,30,6228.0,4,134.01208999999994,0.08879447202294342,30.5,3.53574253,0.8760843117499999,0.028790819163934417,1.738154434,1.404496187,1.738154434
68,30,3442.0,15,144.84050999999994,0.1771631637977271,8.8,1.934840682,0.12660282206666668,0.01446347107575757,1.206592564,0.015225859,0.161480665
69,30,4991.0,7,126.6689299999999,0.03756403430452975,16.142857142857142,2.78665558,0.39407158128571423,0.024480231469026555,2.738817495,0.001314941,2.738817495
70,30,4612.0,14,175.7815499999999,0.4484903794652045,10.928571428571429,2.623542068,0.18450016100000002,0.01695919689542484,1.194490127,0.108337818,0.51182857
71,35,8053.0,5,148.9236499999998,0.04879502799394208,24.4,4.544400047,0.9030178438,0.037077469131147525,3.666279988,0.000616818,3.666279988
72,35,8116.0,4,147.53891999999988,0.04492280234567465,31.5,4.575579333,1.1359617277499998,0.03614207642063494,3.619506929,0.922914691,3.619506929
73,35,7193.0,5,148.59787999999992,0.061322458075021555,27.4,4.094197946,0.8120488623999998,0.02971185397080292,2.197688122,0.002713103,2.197688122
74,35,5127.0,4,147.31367999999998,0.04935484560316263,36.0,2.894668128,0.7150582374999999,0.019930235763888877,1.606200924,1.246078971,1.606200924
75,35,6733.0,12,144.22523999999987,0.017533794271199818,10.5,3.782614256,0.31186163116666665,0.029831948603174598,3.586946648,0.001248712,0.108188391
76,35,5582.0,6,152.52682999999993,0.07795098129288902,23.833333333333332,3.177650034,0.5236980511666667,0.022043931825174824,2.149442592,0.045801293,2.149442592
77,35,7091.0,12,161.12470999999988,0.12655715124734226,11.666666666666666,3.989429718,0.32903752574999995,0.028270962999999993,2.862082084,0.001482164,0.934202106
78,35,6657.0,11,155.71049999999988,0.10525475220397125,12.272727272727273,3.807456517,0.3428655182727273,0.028007906814814836,2.624940729,0.001525373,0.82959117
79,35,7015.0,8,141.95312999999985,0.010062189143226137,15.0,4.086321995,0.5069571003749999,0.033859038583333306,4.048791848,0.001102657,4.048791848
80,35,6485.0,10,143.53891999999988,0.017616799240006482,12.2,3.642862061,0.3612644608000001,0.029680713377049174,3.557847813,0.001502047,3.557847813
81,40,5371.0,5,166.97051999999996,0.03571374516943405,32.4,3.057319395,0.602876588,0.01867990974691359,1.261779772,0.580603262,1.261779772
82,40,10273.0,8,169.1662799999998,0.04050461000977859,17.625,5.929286437,0.7368099575,0.041879279659574435,5.100158945,0.003883031,5.100158945
83,40,10170.0,7,169.9236499999998,0.04783124803443246,20.428571428571427,5.887166129,0.8359911977142858,0.04099284547552447,5.25061991,0.003919838,5.25061991
84,40,16281.0,9,193.68101999999982,0.20666014578530828,18.666666666666668,9.57043409,1.0584049535555553,0.056779048976190384,5.078348434,0.001089952,5.078348434
85,40,4377.0,4,172.31367999999998,0.060679076180627296,42.25,2.484279562,0.61013249875,0.014507893508875732,2.013552714,0.406889164,2.013552714
86,40,6356.0,13,173.19575999999986,0.08134484631665613,11.538461538461538,3.636478789,0.2766184023846154,0.024048884586666684,3.008288228,0.00566364,0.320287352
87,40,10348.0,11,179.29628999999989,0.1075739736351162,14.454545454545455,6.045670445,0.5459163654545455,0.0378418323333333,3.458119185,0.003954931,1.93062697
88,40,10187.0,4,173.98260999999988,0.06609604402068606,39.25,5.899021318,1.46502290475,0.0373961122420382,3.487688256,2.323533896,3.487688256
89,40,11447.0,20,313.30838000000045,0.9374586762805278,14.05,6.912808027,0.34214394140000015,0.024426923544483985,3.613189815,0.042734505,1.244424553
90,40,6280.0,13,180.25471999999996,0.11971276470186268,12.846153846153847,3.633784067,0.2757132854615384,0.021579918479041928,2.826914775,0.036772009,0.284687975
91,45,13751.0,10,224.7225899999998,0.23381075783613323,19.2,8.074712214,0.8008574340000001,0.041835461218749974,4.172053385,0.022855391,4.172053385
92,45,12549.0,10,196.63944999999987,0.08130990415335386,17.8,7.372953482,0.7328474494999999,0.04124471801685393,6.391362747,0.005255641,6.391362747
93,45,12203.0,11,198.0536599999999,0.09114462013112172,16.272727272727273,7.26199152,0.6560164584545455,0.04038945392737431,6.60497922,0.001416294,0.561659973
94,45,11279.0,2,189.4262999999999,0.031346062754193146,88.5,6.566002564,3.2608284794999998,0.036915556836158187,3.785134847,3.785134847,3.785134847
95,45,6902.0,7,186.97051999999996,0.03848279845813734,26.0,3.951708041,0.5582896218571428,0.021540163291208805,1.991887889,0.011021151,1.991887889
96,45,13901.0,9,204.29628999999986,0.11745398554886337,20.444444444444443,8.254597285,0.9118146658888888,0.04467439423369569,6.028779823,0.01832109,6.028779823
97,45,8966.0,11,202.18366999999992,0.11039289774443481,17.363636363636363,5.110054346,0.4603426567272727,0.0265802625497382,3.627404114,0.001476762,1.333892474
98,45,11888.0,14,208.38472999999996,0.14571386943182918,14.5,6.992794243,0.49578118764285717,0.03425956754679802,6.088690108,0.00275716,0.766307008
99,45,10006.0,22,348.2078500000003,0.9273248315981174,14.227272727272727,6.065686195,0.27206198550000005,0.019198491690095857,2.249203442,0.147343615,0.631644351
100,45,11400.0,5,190.29628999999986,0.047829359616760325,34.0,6.668230023,1.3251248614,0.03903806664117642,6.603939543,0.007875507,6.603939543
101,50,14269.0,12,251.36733999999984,0.254979330590725,19.083333333333332,8.389940123,0.6944994895833333,0.03646686980786021,6.475895074,0.034235726,1.557473571
102,50,7076.0,12,214.62735999999995,0.0703165159803915,17.333333333333332,4.089842075,0.336629305,0.01949166100961539,2.043824176,0.00181841,1.920431291
103,50,7333.0,12,216.04156999999995,0.06982519646827513,17.416666666666668,4.251155583,0.3499751105,0.020164482119617223,2.253307754,0.001758999,1.867187183
104,50,9947.0,17,249.75206999999983,0.2298029377151206,13.058823529411764,5.836737582,0.3399185435882353,0.02610258960810811,4.476049443,0.006138856,0.458578109
105,50,8003.0,18,232.18366999999992,0.1512421596481568,12.277777777777779,4.663448579,0.2557529060000001,0.02090496447511313,3.53203791,0.009194657,0.609617737
106,50,12976.0,11,208.1662799999998,0.04070651521817282,16.363636363636363,7.659605501,0.692288053909091,0.0423744068222222,7.528667595,0.001362974,0.050983904
107,50,13887.0,19,228.52682999999993,0.13963122173073925,11.526315789473685,8.278862908,0.4328225086315788,0.0376253400684931,5.13010957,0.002782326,1.625927983
108,50,20269.0,13,245.18366999999992,0.20621483073986396,18.0,11.676631522,0.8929670168461539,0.0497265088205128,7.103730373,0.017908976,4.327138975
109,50,13446.0,11,214.2373299999998,0.05397004924557253,16.727272727272727,7.971792895,0.7202005400909091,0.04312497598913045,7.829309487,0.001284152,0.051631112
110,50,19150.0,29,494.23733000000084,1.4551179033227568,16.0,12.187919706,0.4157333232413793,0.026064378383620693,4.19572138,0.074703478,1.389345684
111,55,20718.0,14,241.8941699999998,0.08030909464432365,15.0,12.004886654,0.85283485,0.056986940080952384,9.881329063,0.001407172,1.428911833
112,55,19382.0,19,266.1541900000001,0.20871491761884906,13.157894736842104,11.439597419,0.5985935883157895,0.04556664586399999,6.864988327,0.003590304,4.14276283
113,55,10236.0,16,244.35524999999996,0.10213408446130297,14.625,5.981621669,0.3696622225625,0.02538606952564104,4.124536189,0.029352947,1.08801721
114,55,21665.0,18,273.3257699999999,0.236069055963821,14.333333333333334,12.62866648,0.6980535602777774,0.04877086768992249,7.542708525,0.025627827,4.65665408
115,55,4219.0,13,246.35524999999993,0.11359588654085177,18.153846153846153,2.414716214,0.18041569438461538,0.01004197488983051,0.774364744,0.118739575,0.34540127
116,55,5626.0,14,254.2547199999999,0.13879220843205628,17.214285714285715,3.241612152,0.22704871000000004,0.013261005937759345,1.542072032,0.083886262,0.553327028
117,55,5769.0,16,254.18366999999992,0.15091789561382418,15.1875,3.358527308,0.20520591793749995,0.013593685930041156,1.292664291,0.071313134,0.534485667
118,55,6989.0,15,271.8110300000002,0.2206296450976966,16.933333333333334,4.033661704,0.26415234806666665,0.015679605574803156,1.253053086,0.147551334,0.816404032
119,55,32449.0,40,582.8299100000022,1.623044114205486,12.8,20.537075241,0.50984140205,0.039900587716796894,6.462446538,0.051068917,1.136863136
120,55,11037.0,16,254.18366999999995,0.13925979212327363,15.1875,6.509903284,0.40305720606250006,0.02661599827572015,5.380539207,0.047521081,0.236729196
121,60,5911.0,19,279.0536600000003,0.14724533173270757,13.68421052631579,3.433825937,0.17692810505263157,0.013027324134615392,0.893788951,0.090233733,0.499636678
122,60,7696.0,22,283.1541900000001,0.17948476668916083,12.136363636363637,4.480816556,0.200671331,0.01660657327715357,2.027999014,0.055955808,0.434807277
123,60,9457.0,17,283.9115599999999,0.18228994282430402,15.823529411764707,5.611852156,0.32584131488235296,0.020665357628252765,1.510496029,0.135544951,1.482189202
124,60,14430.0,20,293.8110300000001,0.2094771615814002,13.8,8.727268925,0.43219756890000005,0.0314257943043478,6.718014992,0.008140576,0.811350067
125,60,14097.0,14,295.18367,0.2141230642673522,20.285714285714285,8.614045304,0.6090591685714287,0.03013417104577466,6.304075578,0.09026771,0.73710289
126,60,27313.0,29,559.1194100000014,1.300789302585886,17.551724137931036,16.918550754,0.5782758421724139,0.03303530933005896,5.944809963,0.071798955,1.446931057
127,60,11192.0,25,307.36734000000035,0.26484973683885793,11.4,6.636118177,0.26230925755999995,0.02310698332280701,4.525683562,0.023651953,0.48515734
128,60,13848.0,17,264.0778399999998,0.09637282295061465,13.0,8.437600038,0.4917075282352941,0.03790145209954752,7.164671418,0.002526512,0.801723303
129,60,12623.0,16,289.3673400000001,0.20329066866267523,16.6875,7.583657925,0.46889910462499995,0.028207456880149823,4.938339,0.060530844,1.38654985
130,60,12643.0,23,267.7815500000001,0.11273353223742212,10.652173913043478,7.444205639,0.32069988026086965,0.030178873012244905,6.278240525,0.002990591,0.195699463
131,65,15962.0,18,343.37943000000035,0.31019345016655153,17.166666666666668,9.527850223,0.5247213091666667,0.030638356009708722,7.41523547,0.063923405,0.74728575
132,65,33627.0,35,617.2856900000027,1.35620513544773,15.4,20.494824388,0.5814077627142856,0.037826297371057534,10.829230016,0.047569262,0.740946463
133,65,12674.0,16,304.08314000000007,0.15641631774499665,18.125,7.442017546,0.45924863849999986,0.025465919341379296,3.95838537,0.074372407,1.002015066
134,65,10586.0,19,317.26681000000065,0.2069572213874066,15.368421052631579,6.208814611,0.32214224431578947,0.021060813239726025,2.276769589,0.225245869,0.691163418
135,65,11479.0,15,317.1247100000004,0.20706869973318048,19.733333333333334,6.723637097,0.4431302417333333,0.022527318297297302,2.713445896,0.259124738,0.80660848
136,65,11723.0,12,298.1541900000001,0.1405658948238205,23.5,6.879621549,0.5671756786666667,0.02420643499290782,2.887342124,0.363598543,0.94648631
137,65,34990.0,40,688.5872800000019,1.626822157879284,15.475,21.25817337,0.527493594375,0.03415905556058158,7.888707825,0.09590747,1.737983831
138,65,38499.0,45,672.1315000000022,1.5574709582171304,13.555555555555555,23.829779408,0.5259548947777777,0.038873812799999956,8.047289129,0.11960553,0.893500875
139,65,12557.0,22,299.71050000000025,0.14538023227818456,12.681818181818182,7.450267154,0.33542464872727273,0.02652783175985662,5.030996428,0.061324579,0.375698546
140,65,21616.0,15,284.6931099999998,0.07886521248133566,16.466666666666665,12.536638658,0.8316069619333334,0.05057435713360328,11.41234388,0.001309887,0.651384764
141,70,20342.0,10,310.76946000000044,0.09980026117514808,30.0,12.055396507,1.1962518512,0.0399898974966667,6.221914715,0.021501893,6.221914715
142,70,14660.0,19,374.5094400000009,0.3327975230876026,18.31578947368421,8.739930207,0.4548648039473685,0.024913631290229884,5.68155633,0.072794668,0.755558331
143,70,31887.0,42,698.1609800000019,1.4827209040994633,15.261904761904763,19.584120474,0.4623680577619045,0.030370008343213736,7.441777175,0.073863599,0.946352516
144,70,13501.0,22,366.50944000000084,0.29760361974289634,15.454545454545455,7.911157729,0.3550332120909091,0.02307273501470589,4.210002196,0.053802073,0.703794735
145,70,36417.0,45,694.5041400000023,1.4711140761931276,14.2,22.471852343,0.4957132214222222,0.03498275063067293,10.375505348,0.053223416,0.707870819
146,70,24235.0,21,430.793640000001,0.5185847483617197,18.857142857142858,14.292998419,0.6745430232380952,0.03589362676767675,10.091936808,0.054854064,0.381051122
147,70,22732.0,22,397.79364000000066,0.4048022544999972,16.5,13.307488261,0.6006959557272725,0.036476857831955874,8.814264375,0.047179188,0.29217626
148,70,17318.0,23,380.8820800000005,0.35484955091151793,15.695652173913043,10.353001087,0.4461781492608697,0.02850136195567871,7.904900258,0.061580098,0.268654955
149,70,37845.0,39,703.3915200000017,1.487556831845644,16.846153846153847,23.196717048,0.5905295174102566,0.035127302203957406,11.358148176,0.06645556,1.291749698
150,70,38458.0,42,725.285690000002,1.5696570062001842,15.404761904761905,23.870241792,0.5643380688333333,0.03670700708655329,10.162588638,0.087270452,1.200587362
151,75,21927.0,17,322.73998000000074,0.06848437696571066,18.058823529411764,12.624026708,0.7382897008235296,0.04094935422149836,9.273268307,0.001280908,3.149780839
152,75,31295.0,19,355.9826100000005,0.17199779416606462,17.842105263157894,18.264069073,0.9564367015263155,0.05367903495575222,11.841090176,0.002188771,5.897205318
